Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
20-Apr-23,7990.8,7994.8,7893.35,7908.05,-1.04%,26101529,2307.64
21-Apr-23,7920.7,7952.8,7908,7931.9,0.14%,20871293,1979.32
24-Apr-23,7908.5,7912.3,7845.3,7884.15,-0.31%,19228223,1763.08
25-Apr-23,7882.5,7887.2,7826.35,7874.4,-0.1%,39217137,2548.28
26-Apr-23,7874.15,7891.85,7845.85,7871.8,-0.03%,26628566,2084.3
27-Apr-23,7875.8,7941,7851.35,7927.15,0.65%,32958924,2225.87
28-Apr-23,7951.6,8020.9,7934.15,8013.55,0.78%,40963551,2594.7
02-May-23,8018.05,8057.4,7996.5,8018.5,0.01%,26155022,1841.91
03-May-23,8016.5,8040.9,7995,8017.45,0.01%,20922014,1589.32
04-May-23,8022.9,8077.3,8014.65,8067.65,0.56%,19046489,1380.27
05-May-23,8073.1,8083.55,8030.65,8048.9,-0.3%,16880979,1171.51
08-May-23,8048.15,8084.75,8030.35,8077.1,0.36%,23584875,1844.77
09-May-23,8096.3,8112.25,8047.6,8101.85,0.07%,27530541,2438.62
10-May-23,8124.1,8127.25,8053.15,8096.95,-0.33%,22332431,1981.13
11-May-23,8065.2,8070.75,7951.8,8006.1,-0.73%,27861599,3077.24
12-May-23,8041.1,8060.85,7958.2,7998.1,-0.53%,39799270,3345.03
15-May-23,7997.75,8039.2,7941.85,8021.35,0.3%,25049658,2138.87
16-May-23,8034.45,8090.1,7963.05,7977,-0.72%,28557264,2184.88
17-May-23,7986.85,8005.35,7914.3,7949.9,-0.46%,25693482,1957.92
18-May-23,7985.1,7985.1,7860.7,7871.9,-1.42%,25161759,2087.72
19-May-23,7885.8,7916.75,7835.8,7851.5,-0.43%,25934546,1997.64
22-May-23,7836.9,7983.3,7821.75,7974.75,1.76%,31480308,2599.2
23-May-23,7984.55,8037.15,7967.4,7999.8,0.19%,28801108,2580.11
24-May-23,8009.9,8082.2,8000.85,8075.65,0.82%,51115836,2851.17
25-May-23,8083.2,8094.85,8031.75,8058.85,-0.3%,26331685,1848.36
26-May-23,8061.95,8165.55,8040.55,8149.35,1.08%,22137074,1828.99
