Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
10-Feb-25,10482.75,10498.75,10281.95,10317,-1.58%,80613255,2687.11
11-Feb-25,10344.05,10344.05,10064.55,10117.75,-2.19%,80104398,2721.77
12-Feb-25,10067.35,10092.5,9837.15,10036.35,-0.31%,100615598,4473.15
13-Feb-25,10059.65,10130.75,9972.75,9997.25,-0.62%,79972673,2830.44
14-Feb-25,10025.8,10054.45,9740.4,9852.2,-1.73%,83021164,3004.72
17-Feb-25,9809.55,9937.5,9674.35,9921.1,1.14%,77742684,2745.86
18-Feb-25,9917.85,9987.75,9802.35,9972.05,0.55%,59132782,2062.35
19-Feb-25,9911.4,10060,9881.25,10045.6,1.35%,65309592,2820.29
20-Feb-25,10008.4,10195.1,9995.7,10181.4,1.73%,74425655,2757.06
21-Feb-25,10158.85,10235.8,10034.55,10074.2,-0.83%,64296487,2372.48
24-Feb-25,9978.85,10026.3,9940,9963.35,-0.16%,58463696,2194.01
25-Feb-25,9952.55,10008.85,9833.15,9850.6,-1.02%,57572360,2593.3
27-Feb-25,9880.35,9901.3,9735.65,9808.45,-0.73%,76342707,3015.86
28-Feb-25,9770.05,9774.55,9567.4,9590.6,-1.84%,135737871,5185.33
03-Mar-25,9618.15,9652.15,9350.95,9513.4,-1.09%,105801403,3924.14
04-Mar-25,9405.7,9600,9327.5,9576.5,1.82%,87779893,3041.79
05-Mar-25,9579.25,9823.35,9570.5,9792.6,2.23%,95786388,3077.15
06-Mar-25,9940.3,10058.9,9878.25,10045.85,1.06%,171320118,5597.48
07-Mar-25,10063.45,10164.3,10007.9,10101.5,0.38%,91673508,3880.05
10-Mar-25,10086.75,10167.2,9887.4,9909.7,-1.76%,90747435,3357.9
11-Mar-25,9868.6,10038.15,9816.7,10029.6,1.63%,85785913,2971.24
12-Mar-25,10093.75,10160.1,9981.2,10065.55,-0.28%,95086714,3555.78
13-Mar-25,10110.65,10135.7,10002.75,10021.8,-0.88%,75753097,2767.89
17-Mar-25,10008.8,10094.9,9952.15,10016.4,0.08%,76924318,3453.04
18-Mar-25,10062.55,10101,10007.75,10084.4,0.22%,76770023,3336.77
19-Mar-25,10106.15,10221.7,10092.9,10191.65,0.85%,74160673,3382.41
20-Mar-25,10249.7,10384.5,10217.9,10353.95,1.02%,95351889,3943.87
21-Mar-25,10375.1,10638.8,10364.35,10544.2,1.63%,193717293,6687.17
24-Mar-25,10676.9,10740,10626.2,10698.25,0.2%,115463045,4897.62
25-Mar-25,10732.25,10739.55,10528.75,10555.05,-1.65%,85722103,3560.76
26-Mar-25,10571.7,10646.3,10394.95,10411,-1.52%,80457609,3142.8
27-Mar-25,10410.35,10597.95,10382.2,10552.85,1.37%,202822947,7188.07
28-Mar-25,10582.05,10727.6,10530.25,10549.7,-0.31%,129235281,5160.92
01-Apr-25,10491.85,10646.1,10485.15,10558.15,0.63%,93686088,3604.89
02-Apr-25,10541.35,10593.35,10449.7,10584.15,0.41%,84507235,3570.84
03-Apr-25,10466.25,10589.8,10466.25,10532.15,0.63%,66569263,2433.2
04-Apr-25,10529.35,10543.25,10064.95,10134.1,-3.75%,159328418,5522.37
07-Apr-25,9475.8,9918.75,9445.95,9851.5,3.96%,141819105,5402.58
08-Apr-25,9990.55,10124.5,9862.45,10068.35,0.78%,108314893,4491.51
09-Apr-25,10019.1,10076.45,9921.15,10041.25,0.22%,95557174,3316.33
11-Apr-25,10214.8,10282.65,10140.05,10262.55,0.47%,86761906,3291.66
15-Apr-25,10453.4,10453.55,10368.75,10423.5,-0.29%,79594810,3240.1
16-Apr-25,10388.15,10577.6,10371.45,10562.05,1.67%,99684167,3821.9
17-Apr-25,10558.65,10716.85,10479.75,10692.2,1.26%,84533899,3661.1
