Date,Open,High,Low,Close,Change_percentage,Shares_traded,Turnover_in_crore
25-Apr-16,11288.7,11380.55,11267.1,11315.45,0.24%,8852971,952.2
26-Apr-16,11292.35,11444.35,11251.35,11417.35,1.11%,10029117,1067.69
27-Apr-16,11398.9,11507.75,11398.9,11453,0.47%,8807962,934.36
28-Apr-16,11350.15,11428.65,11265.7,11287.15,-0.56%,26615952,2637.09
29-Apr-16,11269.1,11279.25,11140.55,11196.25,-0.65%,17856349,1598.03
02-May-16,11181.15,11181.15,11075.95,11117.7,-0.57%,8245605,763.74
03-May-16,11129.9,11167.9,10909.95,10925.7,-1.83%,12701121,1215.55
04-May-16,10913.75,10969.6,10858.8,10948.6,0.32%,13630944,1210.09
05-May-16,10966.75,11024.15,10909.6,10973.85,0.06%,11557528,1060.81
06-May-16,10960.1,10960.1,10846.65,10887,-0.67%,9008153,750.27
09-May-16,10900.1,11006.5,10884.05,10991.5,0.84%,10704177,1028.85
10-May-16,11010.25,11065.7,10948.75,11034.4,0.22%,11025224,924.58
11-May-16,10926.85,11030.3,10900.4,10960.4,0.31%,11881912,1041.72
12-May-16,10967.35,11089.8,10955.6,11081.1,1.04%,8100065,761.81
13-May-16,11081.3,11081.3,10986.2,11030.7,-0.46%,10936677,1032.74
16-May-16,11063.1,11134.3,11030.05,11087.75,0.22%,8453249,764.77
17-May-16,11126.75,11197.35,11101.25,11125.1,-0.01%,9819119,931.19
18-May-16,11073.55,11141.5,11038.25,11120.05,0.42%,9019440,843.86
19-May-16,11124.8,11136.7,11067.2,11094.6,-0.27%,7759823,705.01
20-May-16,11067,11149.15,11025.7,11036.15,-0.28%,10263214,921.64
23-May-16,11080.4,11080.4,10917.15,10939.9,-1.27%,13950324,1219.08
24-May-16,10946.5,10946.5,10868.15,10924.8,-0.2%,14221089,1115.92
25-May-16,11019.05,11223.4,11019.05,11215.5,1.78%,20906137,1487.58
26-May-16,11231.85,11366.05,11178.25,11337.15,0.94%,15792493,1380.56
27-May-16,11325.7,11462.05,11325.7,11420.85,0.84%,11321580,1044.96
30-May-16,11433.95,11579.25,11433.95,11547.5,0.99%,10232578,944.93
02-Jan-17,10403,10434.1,10353.65,10367.05,-0.35%,5366213,418.84
03-Jan-17,10386.6,10390.9,10291.25,10362.25,-0.23%,8413396,745.85
04-Jan-17,10368.15,10517.55,10364,10496.9,1.24%,11978446,1004.99
05-Jan-17,10539.75,10590.05,10379.3,10400.05,-1.33%,23534557,1569.58
06-Jan-17,10352.8,10372.9,10063.35,10110.4,-2.34%,26296599,1935.41
09-Jan-17,10070.65,10214.2,10023.65,10198.45,1.27%,17060520,1250.98
10-Jan-17,10232.55,10255.85,10184.35,10221.5,-0.11%,13114211,1116.94
11-Jan-17,10238.05,10282.2,10154.5,10220.55,-0.17%,14041555,1186.47
12-Jan-17,10237.45,10410.8,10236,10398.8,1.58%,14364865,1296.4
13-Jan-17,10504.05,10551.4,10217.45,10263.5,-2.29%,29658962,3228.05
16-Jan-17,10223.05,10223.05,10137,10173.1,-0.49%,13731359,1292.47
17-Jan-17,10166.85,10275,10166.4,10206.8,0.39%,10831603,1007.72
18-Jan-17,10217.5,10270.5,10208.85,10231.55,0.14%,12811228,1282.05
19-Jan-17,10223.05,10251.8,10174.5,10222.15,-0.01%,15253658,1189.2
20-Jan-17,10165.5,10192.7,10113.2,10132.65,-0.32%,12105046,1039.52
23-Jan-17,10060.65,10234.65,10029.3,10219.4,1.58%,12308496,1068.79
24-Jan-17,10186.5,10213.7,10133.15,10201.6,0.15%,12814924,1113.9
25-Jan-17,10221.65,10239.5,10154.75,10164.45,-0.56%,18092547,1642.78
27-Jan-17,10144.2,10212.55,10100.85,10181.85,0.37%,15175889,1298.21
30-Jan-17,10114.35,10195.7,10065.05,10170.65,0.56%,17444549,1356.54
31-Jan-17,10158.2,10158.2,9620.45,9848.5,-3.05%,33852264,2704.9
01-Feb-17,9811.1,9831.05,9592.25,9750,-0.62%,21595107,1948.5
02-Feb-17,9753.55,9989.2,9681.75,9926,1.77%,18596022,1792.96
03-Feb-17,9927.35,10058.8,9863.65,10025.8,0.99%,12561634,1048.45
06-Feb-17,10076.55,10093.15,9954.55,10029.05,-0.47%,14415906,1081.13
07-Feb-17,10034.95,10042.15,9967.85,9997.95,-0.37%,13536718,1056.51
08-Feb-17,9988.6,10071.65,9973.6,10007.05,0.18%,11234369,998.59
09-Feb-17,10026.4,10186.1,10005,10167.9,1.41%,21611792,1757.75
10-Feb-17,10185.45,10432.95,10180.45,10387.85,1.99%,24076474,2052.49
13-Feb-17,10402.15,10469.2,10340.4,10452.9,0.49%,14919620,1456.44
14-Feb-17,10462.35,10489.45,10423.75,10474.1,0.11%,12233014,1073.55
15-Feb-17,10464.05,10550.5,10318.95,10427.65,-0.35%,14827403,1122.44
16-Feb-17,10488.95,10640.5,10488.95,10628.05,1.33%,16900137,1657.59
17-Feb-17,10674.2,10676,10483.9,10527.2,-1.38%,12491816,1029.89
20-Feb-17,10544.45,10740.3,10516.95,10671.2,1.2%,12841691,1181.9
21-Feb-17,10716.7,10801.6,10643.9,10680.75,-0.34%,20702866,1856.67
22-Feb-17,10685.55,10692.95,10497,10514.8,-1.6%,17892218,1596.77
23-Feb-17,10545.45,10737.35,10531.7,10689.65,1.37%,25911240,2152.71
27-Feb-17,10663.25,10776.65,10658.3,10706.7,0.41%,13604527,1095.91
28-Feb-17,10732.8,10759.4,10645.3,10680.95,-0.48%,41463487,2523.37
01-Mar-17,10674.85,10777.6,10658.4,10748.05,0.69%,9862993,777.17
02-Mar-17,10779.65,10806.95,10717,10741.6,-0.35%,9013275,734.81
03-Mar-17,10701.35,10819.3,10657.7,10806.2,0.98%,10530658,830.28
06-Mar-17,10736.8,10812.65,10706.75,10779.05,0.39%,9142773,803.97
07-Mar-17,10794.3,10820.1,10750.9,10799.1,0.04%,16016534,1148.39
08-Mar-17,10791.45,10793.5,10687.45,10739.45,-0.48%,13675595,1117.78
09-Mar-17,10753.7,10757.7,10694.45,10724.75,-0.27%,10378206,821.53
10-Mar-17,10758.2,10821.85,10718.35,10749.85,-0.08%,11694965,869.94
14-Mar-17,10850,10927.3,10821.4,10879.25,0.27%,15194367,1386.47
15-Mar-17,10899.95,10905.95,10677.75,10696.55,-1.87%,14506124,1252.43
16-Mar-17,10765.65,10838.15,10752.2,10822.1,0.52%,17288661,1328.78
17-Mar-17,10893.85,10920.35,10787.2,10900.75,0.06%,20306626,1724.28
20-Mar-17,10877.15,10879.45,10750.6,10776.75,-0.92%,13922746,1245.01
21-Mar-17,10769.1,10823.7,10751.3,10787.2,0.17%,16229840,1413.2
22-Mar-17,10717.1,10831.75,10710.8,10783.3,0.62%,12780055,1007.65
23-Mar-17,10794.25,10863.85,10785.7,10850.8,0.52%,14954510,1198.42
24-Mar-17,10843.25,10851.45,10753.45,10768.95,-0.69%,12491155,1291.15
27-Mar-17,10735.5,10787.2,10630.85,10648.5,-0.81%,12327827,1065.04
28-Mar-17,10675.05,10749.1,10658.55,10681.05,0.06%,12481812,868.71
29-Mar-17,10712,10761.05,10661.05,10741.25,0.27%,14348282,1166.19
30-Mar-17,10734.95,10767.8,10692.9,10730.75,-0.04%,20741773,1704.33
31-Mar-17,10735.6,10752.35,10634.9,10703.25,-0.3%,17562780,1504.07
03-Apr-17,10728.65,10732.85,10571.5,10592,-1.27%,9806177,764.46
05-Apr-17,10596.25,10597.2,10493,10510.3,-0.81%,14402806,1255.56
06-Apr-17,10499.75,10545.6,10475.85,10538.15,0.37%,11496350,1005.28
07-Apr-17,10532.45,10568.8,10470.55,10485.75,-0.44%,13722779,1159.16
10-Apr-17,10511.6,10542.7,10304.95,10338.15,-1.65%,15046330,1273.86
11-Apr-17,10341.55,10422.3,10332.45,10398.85,0.55%,12461368,1083.13
12-Apr-17,10408.15,10420.35,10290.5,10323.45,-0.81%,10861311,792.69
13-Apr-17,10339.85,10407.15,10034.6,10064.2,-2.67%,22985238,2093.79
17-Apr-17,10045.4,10056.55,9975.45,10000.9,-0.44%,12398068,977.9
18-Apr-17,10021.15,10075.8,9964.65,9981.55,-0.4%,10552794,837.96
19-Apr-17,9925.25,10059.45,9901.65,9944.8,0.2%,15730735,1537.27
20-Apr-17,9965.8,10056.25,9948.95,10039.05,0.74%,11563674,811.62
21-Apr-17,10083.5,10103.8,9978.5,10008.1,-0.75%,12520537,814.25
24-Apr-17,9979.8,10070.95,9938.6,10058.35,0.79%,10060234,827.69
25-Apr-17,10081.55,10113,10038.15,10091.25,0.1%,13270711,1098.93
26-Apr-17,10157.6,10162.65,9944.4,9966.75,-1.88%,25994847,1650.07
27-Apr-17,9965.05,10045.5,9965.05,10012.35,0.47%,18815065,1731.16
28-Apr-17,10020.45,10023.7,9920.7,9943.7,-0.77%,11365771,933.62
02-May-17,10000.8,10042.85,9960.2,10006.35,0.06%,10128926,739.34
03-May-17,10043,10151.35,9995.25,10131.05,0.88%,10553768,954.03
04-May-17,10155.05,10170,10055,10106.5,-0.48%,8851111,868.92
05-May-17,10084.5,10101.95,10031.1,10086.3,0.02%,8018893,686.57
08-May-17,10113.8,10222.15,10085.6,10209.15,0.94%,8496429,637.26
09-May-17,10246,10294.25,10211.4,10279.6,0.33%,11780549,887.03
10-May-17,10283.35,10296.45,10183.8,10219.55,-0.62%,8024155,603
11-May-17,10293.3,10300.5,10216.3,10256.1,-0.36%,10286401,885.46
12-May-17,10275.6,10378.8,10264.4,10367.3,0.89%,14606048,1267.2
15-May-17,10399.7,10400.45,10293.4,10339.75,-0.58%,8650810,793.48
16-May-17,10364.4,10474.45,10356.55,10461.3,0.93%,12655349,1247.54
17-May-17,10461,10485.7,10371.55,10437.3,-0.23%,10857943,949.13
18-May-17,10382.4,10705.9,10371.7,10545.6,1.57%,21675467,1937.73
19-May-17,10565.75,10574.6,10410.3,10456.35,-1.04%,10034066,834.12
22-May-17,10486.8,10538.65,10454.95,10504.85,0.17%,14746920,1119.22
23-May-17,10535.9,10583.2,10480.75,10510.2,-0.24%,16446985,1273.92
24-May-17,10510.95,10536.15,10444.2,10509.2,-0.02%,13506148,1155.84
25-May-17,10568.15,10761.05,10546.9,10738.35,1.61%,21426646,1859.77
26-May-17,10741.75,10792.75,10683.75,10735.4,-0.06%,10829389,852.3
29-May-17,10611.45,10633.3,10467.35,10568.3,-0.41%,26040520,1497.43
01-Jan-18,11612.7,11655.85,11549,11565.75,-0.4%,32997971,1105.66
02-Jan-18,11587.85,11655.5,11558.45,11602.35,0.13%,25819255,1210.04
03-Jan-18,11617.35,11693.35,11573.25,11586.7,-0.26%,22309482,1212.57
04-Jan-18,11599.05,11607.75,11510.4,11590.8,-0.07%,17417396,993.59
05-Jan-18,11575.45,11691.45,11541.8,11633.55,0.5%,17507348,1168.19
08-Jan-18,11674.35,11793.85,11661.5,11776.85,0.88%,17601459,1034.84
09-Jan-18,11805.35,11819.35,11685.75,11790.85,-0.12%,26689866,1413.4
10-Jan-18,11803.85,12076.25,11762.5,12054.7,2.13%,24012407,1757.47
11-Jan-18,12060.8,12178.8,12045.45,12103.1,0.35%,27129023,2022.24
12-Jan-18,12144.8,12146.75,12004.4,12099.15,-0.38%,26161722,2053.47
15-Jan-18,12103.5,12214.65,11971.95,11992.75,-0.92%,17080568,1203.27
16-Jan-18,12036.55,12487.25,12027.3,12430.95,3.28%,38696788,3047.06
17-Jan-18,12473.05,12653.25,12432.75,12531.4,0.47%,29648559,2780.78
18-Jan-18,12565.85,12605.15,12431.8,12570.7,0.04%,26886980,1992.04
19-Jan-18,12577.25,12668.55,12485.3,12633.85,0.45%,17534922,1327.65
22-Jan-18,12544.6,12924.6,12521.15,12894.95,2.79%,31661630,2467.99
23-Jan-18,12919.3,13084.2,12898.25,13048.9,1%,30760333,2441.26
24-Jan-18,13020.3,13553.95,13005.95,13249.55,1.76%,50984631,3992.15
25-Jan-18,13257.9,13259.15,12996.75,13117.85,-1.06%,42395918,2723.25
29-Jan-18,13113.2,13328.05,13096.45,13242.5,0.99%,25031799,1993.56
30-Jan-18,13193,13238.5,13071.85,13107.9,-0.65%,35198915,1848.96
31-Jan-18,13050.85,13142.85,12943.35,12986.4,-0.49%,26948151,2004.28
01-Feb-18,12965.6,13141.75,12812.95,12964.6,-0.01%,21842854,1761.5
02-Feb-18,12872.5,13130.25,12846.2,12983.6,0.86%,23059095,1723.63
05-Feb-18,12878.7,13104.8,12845,12936.9,0.45%,22877661,1705.59
06-Feb-18,12516.2,12750.7,12490.75,12562.35,0.37%,25026447,1782.24
07-Feb-18,12667.6,12680.3,12419.4,12450.05,-1.72%,22645095,1580.44
08-Feb-18,12556.8,12764.75,12468.5,12588.35,0.25%,27839336,1776.56
09-Feb-18,12449.7,12556.2,12350.4,12492.7,0.35%,19357882,1241.4
12-Feb-18,12544.7,12591.95,12390.9,12422.65,-0.97%,20607388,1255.51
14-Feb-18,12438.2,12546,12346,12420,-0.15%,23964695,1675.03
15-Feb-18,12497.5,12584.25,12439.05,12456.5,-0.33%,20368397,1322.36
16-Feb-18,12512.75,12687.45,12412.1,12437.9,-0.6%,22184554,1678.07
19-Feb-18,12474.15,12479.4,12228.8,12331.4,-1.14%,19602259,1257.88
20-Feb-18,12272.95,12491.6,12268.55,12372,0.81%,17745502,1201.54
21-Feb-18,12490.5,12703.85,12452.35,12660.05,1.36%,30130562,2322.32
22-Feb-18,12663.65,12794,12631.85,12730.25,0.53%,34044908,2710.49
23-Feb-18,12784.1,12888,12701.1,12871.15,0.68%,28957080,2325.33
26-Feb-18,12864.6,12903.9,12692.35,12713.15,-1.18%,23357034,1504.59
27-Feb-18,12777.25,12797.35,12688,12746.8,-0.24%,24224177,1396.43
28-Feb-18,12744.4,12904.2,12696.35,12809,0.51%,30263751,2409.31
01-Mar-18,12823.9,12842.65,12736.4,12769.45,-0.42%,18951090,1282.47
05-Mar-18,12768.55,12890.95,12684.3,12857.65,0.7%,27912338,2030.52
06-Mar-18,12924.45,12930.55,12667.45,12706.1,-1.69%,22173389,1501.42
07-Mar-18,12767.45,12856.55,12650.25,12677.1,-0.71%,20800256,1554.43
08-Mar-18,12757,12802.15,12645.75,12682.4,-0.58%,17687606,1299.04
09-Mar-18,12710.35,12805.35,12656.65,12747.25,0.29%,12898152,961.65
12-Mar-18,12825.25,13012.35,12813.25,12923.4,0.77%,20430953,1570.64
13-Mar-18,12778.35,12842.2,12663.3,12734.2,-0.35%,61575647,13792.85
14-Mar-18,12725.2,12840.45,12711.25,12786.95,0.49%,20788341,1552.87
15-Mar-18,12815.6,12860,12727.8,12762.25,-0.42%,29153997,1871.79
16-Mar-18,12776.25,12778.6,12606.6,12698.4,-0.61%,35030341,3283.96
19-Mar-18,12660.9,12725.35,12392.7,12421.3,-1.89%,18363549,1545.8
20-Mar-18,12385,12644.6,12375.4,12609.1,1.81%,24306746,1948.78
21-Mar-18,12665.75,12698.35,12554.15,12608.85,-0.45%,26153102,1925.93
22-Mar-18,12607.65,12638.95,12454.5,12489.6,-0.94%,18498503,1329.25
23-Mar-18,12292.65,12564.75,12281.2,12541.1,2.02%,24933528,2088.07
26-Mar-18,12536.6,12542.55,12392.25,12462.4,-0.59%,28517360,1746.52
27-Mar-18,12539.5,12566.5,12444.7,12518.2,-0.17%,21450934,1222.56
28-Mar-18,12468.7,12573.1,12424.55,12511.55,0.34%,34191641,2794.98
02-Apr-18,12542.3,12723.4,12541.35,12707.1,1.31%,,
03-Apr-18,12637.8,12708.15,12557.05,12615.45,-0.18%,47125068,1596.03
04-Apr-18,12689.9,12689.9,12442.15,12490.85,-1.57%,19361343,1329.9
05-Apr-18,12617.45,12695.8,12578.95,12682.55,0.52%,19539171,1359.37
06-Apr-18,12685.3,12687.4,12569.25,12603.35,-0.65%,17601483,1147.62
09-Apr-18,12605.35,12640.3,12506.4,12531.2,-0.59%,15605995,1116.54
10-Apr-18,12532.25,12618.8,12519.45,12576.5,0.35%,21570755,1408.33
11-Apr-18,12629.4,12785.3,12608.85,12759.1,1.03%,17903590,1565.25
12-Apr-18,12782.05,13219.55,12766.65,13168.2,3.02%,31423294,3096.3
13-Apr-18,13240.65,13380.4,13085.05,13260.45,0.15%,36821452,3819.25
16-Apr-18,12936.3,13242.05,12935.25,13203.1,2.06%,32908331,3296.71
17-Apr-18,13177.1,13194.4,13094,13162.3,-0.11%,20354199,1867.74
18-Apr-18,13185.2,13218.45,13106.3,13124,-0.46%,21933995,1710.77
19-Apr-18,13192.95,13295.7,13157.85,13273.45,0.61%,23540245,2308.1
20-Apr-18,13379.35,13964.3,13371.85,13910.35,3.97%,58967123,7010.06
23-Apr-18,13897.65,14294.15,13836.5,14013.95,0.84%,55531863,6617.75
24-Apr-18,13976.7,14071.55,13704.85,13734.8,-1.73%,26771248,3063.23
25-Apr-18,13737.5,13972.65,13665.7,13892.4,1.13%,35668126,3767.13
26-Apr-18,13836.95,14056.15,13827.1,14026.65,1.37%,43169671,4666.05
27-Apr-18,14015.7,14070.35,13766.75,13794.9,-1.58%,22682936,2267.64
30-Apr-18,13818.85,14094.1,13810.55,13986.25,1.21%,21148573,1912.65
02-May-18,13985.55,13985.55,13723.65,13754.3,-1.65%,26021447,2474.53
03-May-18,13759.45,13759.45,13430.75,13473.95,-2.07%,32450229,2758.85
04-May-18,13488.75,13488.8,13302.9,13453.3,-0.26%,25701676,2068.81
07-May-18,13533.55,13563.85,13395.85,13424.9,-0.8%,17512282,1590.51
08-May-18,13453.95,13474.25,13297.2,13379.65,-0.55%,20143939,1713.36
09-May-18,13397.85,13538.4,13390.9,13453.4,0.41%,17101073,1434.13
10-May-18,13505.25,13566.05,13403.3,13427.3,-0.58%,20768761,1720.44
11-May-18,13457.9,13519.15,13393.3,13478.6,0.15%,16533584,1344.64
14-May-18,13480.1,13495.5,13358.2,13446.1,-0.25%,14878656,1248.17
15-May-18,13441.55,13614.65,13419.7,13504.95,0.47%,16608752,1433.69
16-May-18,13474.05,13585.15,13466.6,13525.6,0.38%,15787652,1222.63
17-May-18,13606.65,13625.5,13461.05,13504.75,-0.75%,18503069,1663.39
18-May-18,13487.35,13526.95,13412.85,13459.15,-0.21%,21814306,1564.34
21-May-18,13485.45,13572.15,13434.1,13483.85,-0.01%,19933398,1872.37
22-May-18,13453.8,13530.55,13420.1,13484.55,0.23%,14848732,1221.86
23-May-18,13517.3,13615.4,13435.5,13464.35,-0.39%,23511265,1751.62
24-May-18,13563.65,13797.95,13543.65,13775.65,1.56%,30126284,2363.33
25-May-18,13854.1,13963.7,13715.5,13762.3,-0.66%,22081327,2045.47
28-May-18,13832.95,13832.95,13457.6,13497.7,-2.42%,24037272,2027.14
01-Jan-19,14426.45,14480.55,14357.05,14450.9,0.17%,14008384,719.2
02-Jan-19,14467.4,14593.85,14371,14447.1,-0.14%,27024498,1623.15
03-Jan-19,14479.75,14542.3,14276.5,14322.15,-1.09%,25156380,1666.52
04-Jan-19,14332.65,14359.2,13958.85,14146.15,-1.3%,32610951,2333.04
07-Jan-19,14238.05,14316,14204.65,14291.5,0.38%,23053554,1489.59
08-Jan-19,14344.6,14357.75,14238.2,14285.7,-0.41%,30284463,1787.02
09-Jan-19,14417.2,14495.7,14162.2,14326.05,-0.63%,39777101,2534.27
10-Jan-19,14388.85,14393.45,14272.25,14323.25,-0.46%,25385563,1726.05
11-Jan-19,14288.95,14326.9,14134.25,14307.1,0.13%,36388890,3354.29
14-Jan-19,14474.5,14495.7,14196,14223.6,-1.73%,41011605,2803.59
15-Jan-19,14265.7,14685.5,14262.4,14658.5,2.75%,82293752,4173.94
16-Jan-19,14688.85,14732.75,14610.1,14707.8,0.13%,41887904,2152.28
17-Jan-19,14714.25,14813.9,14660.05,14800.25,0.58%,38250488,2541.57
18-Jan-19,14744.05,14923.75,14709.45,14892.95,1.01%,34624811,2132.03
21-Jan-19,14920.35,15100.2,14850,14966.4,0.31%,45511115,2765.18
22-Jan-19,14927.15,15019.6,14814.95,14962.6,0.24%,33064975,2295.21
23-Jan-19,14975.2,15003.85,14856.85,14888.75,-0.58%,37429423,2544.04
24-Jan-19,14897.45,15003.55,14793.25,14971.85,0.5%,33165996,1848.91
25-Jan-19,14952.75,15161.2,14927.25,15039.25,0.58%,39347664,1985.66
28-Jan-19,15085.05,15161.7,15026.75,15120.1,0.23%,35878523,2037.27
29-Jan-19,15126.15,15293,14986.7,15231.3,0.7%,31191349,1972.02
30-Jan-19,15304,15381.45,15192.4,15255.2,-0.32%,37418911,2350.85
31-Jan-19,15299.45,15513.45,15276.05,15499.3,1.31%,47438828,3095.84
01-Feb-19,15522.55,15751.75,15485.7,15724.3,1.3%,29344350,2007.39
04-Feb-19,15727.2,15819.7,15635.9,15754.8,0.18%,23254965,1305.67
05-Feb-19,15709,15812.15,15634.95,15738.7,0.19%,26077745,1193.27
06-Feb-19,15857.7,16090.7,15835.7,16055.6,1.25%,44339473,2544.02
07-Feb-19,16045.55,16167.85,16031.15,16085.85,0.25%,30232353,1525.91
08-Feb-19,16001.15,16145.7,15979.8,16019.8,0.12%,25548817,1771.19
11-Feb-19,16050.2,16159.05,16002.5,16099.05,0.3%,22644494,1592.52
12-Feb-19,16093.45,16094.6,15788.1,15938.6,-0.96%,33477588,1842.84
13-Feb-19,15958.4,16087.3,15885.3,16041.65,0.52%,28680952,1679.8
14-Feb-19,15992.45,16002.2,15828.85,15861.65,-0.82%,25024087,1390.32
15-Feb-19,15898.4,15912.45,15620.45,15815.6,-0.52%,55717193,1769.87
18-Feb-19,15895.5,15948.1,15618.05,15659,-1.49%,30337931,1910.98
19-Feb-19,15644.05,15651.9,15287.5,15333.5,-1.99%,28734431,2237.58
20-Feb-19,15382.45,15651.7,15330.8,15609.45,1.48%,33005377,2140.99
21-Feb-19,15609.15,15691.4,15492.2,15588.9,-0.13%,40924365,3161.58
22-Feb-19,15582.8,15717.3,15543.5,15684.7,0.65%,26504046,1638.83
25-Feb-19,15738.95,16029.95,15729.25,16003.7,1.68%,25015005,1827.72
26-Feb-19,15933.8,16069.4,15874.95,15989.6,0.35%,33173348,2846.89
27-Feb-19,15983.8,16007.65,15803.7,15902.1,-0.51%,39729486,2502.14
28-Feb-19,15974.1,15974.1,15694.85,15732,-1.52%,48900361,3746.36
01-Mar-19,15778.15,15871.1,15752.2,15848.3,0.44%,31816077,2135.47
05-Mar-19,15839.2,15839.2,15634.55,15664.1,-1.11%,55372214,2188.17
06-Mar-19,15732.35,15814.7,15681.1,15735.05,0.02%,66054615,2396.5
07-Mar-19,15788.15,15788.15,15558.95,15582.1,-1.31%,35405290,2226.77
08-Mar-19,15544.35,15545.65,15388.2,15408.7,-0.87%,47183037,2172.98
11-Mar-19,15432.9,15500.75,15349.6,15388.5,-0.29%,66030778,2384.96
12-Mar-19,15408.85,15497.2,15349.8,15384.55,-0.16%,50310706,2372.1
13-Mar-19,15442.25,15550.85,15300.25,15342.9,-0.64%,49018707,2560.27
14-Mar-19,15422.6,15437.05,15202.05,15260.45,-1.05%,39544967,1851.65
15-Mar-19,15346,15649.25,15324.85,15546.6,1.31%,55791714,3631.75
18-Mar-19,15614.8,15661.3,15304.75,15359.45,-1.64%,30222245,2046.39
19-Mar-19,15432.5,15545.45,15296,15495.55,0.41%,33434307,2268.18
20-Mar-19,15563.95,15735.25,15554.45,15599.25,0.23%,43418330,2957.05
22-Mar-19,15652.3,15652.3,15462.2,15551.1,-0.65%,32634674,2167.76
25-Mar-19,15579.05,15579.05,15388.4,15416.85,-1.04%,28304864,1661.72
26-Mar-19,15415.5,15426.25,15218.25,15356.6,-0.38%,28385813,1993.57
27-Mar-19,15352.6,15421.85,15307.1,15339.4,-0.09%,27539227,1842.83
28-Mar-19,15410.35,15636.5,15399.45,15566.75,1.01%,38025265,2708.83
29-Mar-19,15681.6,15729.5,15578.2,15628.2,-0.34%,28698651,2018.41
01-Apr-19,15668.8,15922.05,15662.55,15840.65,1.1%,27734179,1820.31
02-Apr-19,15902.9,16013.25,15874.65,15988.4,0.54%,25358268,2111.92
03-Apr-19,15996.5,16009.85,15862.5,15962.95,-0.21%,25163308,1951.19
04-Apr-19,15947.8,15954.15,15691,15744.8,-1.27%,31363340,2417.67
05-Apr-19,15800.45,15952.5,15759.8,15923.05,0.78%,23506932,1788.82
08-Apr-19,15982.85,16061.3,15857.15,16028.25,0.28%,22086073,1657.23
09-Apr-19,16048.25,16203.25,15999.65,16121.6,0.46%,34843987,2244.02
10-Apr-19,16138.85,16172.8,15978.2,15999.15,-0.87%,56982204,2576.87
11-Apr-19,16018,16030.85,15852.3,15874.75,-0.89%,37532853,2101.12
12-Apr-19,15918.1,15989.7,15832,15911.1,-0.04%,52345311,1994.03
15-Apr-19,15917.7,16136.6,15862,16113.7,1.23%,88386836,5271.6
16-Apr-19,16166.15,16176.6,16064.35,16084.9,-0.5%,70237133,3306.17
18-Apr-19,16177.85,16177.85,16021,16079.3,-0.61%,72219746,3695.11
22-Apr-19,16077.55,16204.3,16057.9,16150.6,0.45%,30038085,1640.08
23-Apr-19,16179.45,16193.6,16082.45,16166.3,-0.08%,33651817,1436.58
24-Apr-19,16182.9,16405.8,16161.35,16370.35,1.16%,40592814,2339.67
25-Apr-19,16361,16388.55,16299.2,16352.75,-0.05%,43108679,2776.8
26-Apr-19,16393.8,16523.75,16381.45,16504.45,0.67%,26445478,1806.84
30-Apr-19,16510.95,16720.4,16502.45,16705.4,1.18%,37839366,2685.13
02-May-19,16656.9,16673.6,16387.3,16403.7,-1.52%,27472186,1851.01
03-May-19,16259.5,16265.3,16065.45,16092.9,-1.02%,32287604,2224.45
06-May-19,15949.3,16146.4,15925.4,16111.35,1.02%,33864211,2033.24
07-May-19,16145.65,16225.85,16100.65,16135.75,-0.06%,26138540,1691.4
08-May-19,16106.05,16129.4,15998.6,16061.6,-0.28%,25144861,1806.81
09-May-19,16031.6,16164.9,16002.45,16132.85,0.63%,28758628,2081.33
10-May-19,16117.6,16146.35,15911.95,15949.6,-1.04%,30520016,2261.3
13-May-19,15949,16095.7,15915.15,15955.3,0.04%,25189674,1634.45
14-May-19,15942.95,15966.65,15642.95,15762.75,-1.13%,32260097,2085.05
15-May-19,15793.35,15896.3,15743.7,15776.8,-0.1%,26513999,1563.41
16-May-19,15816.65,15994.25,15779.75,15933.95,0.74%,20983387,1404.02
17-May-19,15962.4,16000.35,15803.2,15843.35,-0.75%,21610726,1514.72
20-May-19,15933.3,16009.65,15642.7,15968.2,0.22%,33973487,2055.03
21-May-19,15982.3,15989.05,15737.15,15766.95,-1.35%,21394317,1494.32
22-May-19,15750.05,15812.25,15640.6,15666.15,-0.53%,29498528,1947.6
23-May-19,15772.05,15819.05,15506.2,15538.85,-1.48%,26404679,1813.57
24-May-19,15622.25,15626.35,15461.85,15569.85,-0.34%,27924145,1982.8
27-May-19,15587.4,15629.6,15526.4,15556.65,-0.2%,32487615,1972.03
28-May-19,15614.1,15806.2,15554.9,15762.05,0.95%,104740630,5491.01
01-Jan-20,15705.9,15746.25,15676.7,15722.15,0.1%,9390770,796.37
02-Jan-20,15754.9,15762.1,15679.65,15709.65,-0.29%,15228631,1359.62
03-Jan-20,15727.6,16004.45,15722.65,15936.6,1.33%,26007478,2470.87
06-Jan-20,15934.6,16067.65,15831.85,15879.8,-0.34%,24001823,2010.92
07-Jan-20,15893.35,15988.7,15799.8,15895.2,0.01%,24228858,1896.87
08-Jan-20,15840.9,15974.85,15816.8,15953.45,0.71%,27441490,2705.34
09-Jan-20,15970.65,16017.25,15857.25,15925.15,-0.28%,27876904,2508.81
10-Jan-20,16040.65,16059.35,15930.65,15959.9,-0.5%,20204002,1659.74
13-Jan-20,16135.5,16275.2,16075.75,16225.9,0.56%,61139484,4660.8
14-Jan-20,16238.15,16385.95,16226.9,16362.35,0.76%,34531792,2690.27
